,SRR893051,SRR893073,SRR893053,SRR893063,SRR893047,SRR893074,SRR893057,SRR893070,SRR893050,SRR893072,SRR893049,SRR893065,SRR893048,SRR893054,SRR893056,SRR893046,SRR893066,SRR893068,SRR893069,SRR893067,SRR893055,SRR893071,SRR893058,SRR893061,SRR893064,SRR893059,SRR893060,SRR893052,SRR893062
,pronucleus,morula,zygote,8-cell blastomere,oocyte,morula,4-cell blastomere,8-cell blastomere,pronucleus,morula,pronucleus,8-cell blastomere,oocyte,2-cell blastomere,2-cell blastomere,oocyte,8-cell blastomere,8-cell blastomere,8-cell blastomere,8-cell blastomere,2-cell blastomere,8-cell blastomere,4-cell blastomere,8-cell blastomere,8-cell blastomere,4-cell blastomere,4-cell blastomere,zygote,8-cell blastomere
ENSG00000176182,30.4818,0,5.86703,0,4.33492,2.36629,2.03369,0,16.2343,0.538334,16.9105,0,4.28434,2.105,4.49054,1.67633,0,0,0,0,0,0,0,0,0,0,0,10.9012,0
ENSG00000103037,7.74313,1.31381,1.95621,2.37527,0.736842,0.344031,5.41064,0,9.75732,0.985127,4.94202,2.28221,0.286211,3.84153,4.10571,0.152176,0,4.51416,2.60993,0.642653,3.63653,6.37809,6.31833,1.04635,21.5581,0,0.750673,5.78885,2.78109
ENSG00000163930,3.27267,3.77857,0.639803,6.48293,0,3.84303,4.08348,2.22041,2.4831,9.51031,2.6135,1.28465,0,2.70384,0,0,0,5.00219,8.87919,9.40698,1.54241,7.27536,0,3.30136,6.16712,0,3.12408,2.49223,12.1834
ENSG00000255909,0,3.54916,0,10.0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5876,0,0,36.7344,0,0,0,0,0,0,31.3704
ENSG00000181649,0,1.05267,0,2.22415,0,1.53662,0,31.6026,0,1.50931,0,3.76609,0,0,0,0,0,2.22709,22.5745,0,0,18.0664,0,3.60466,12.2818,0,0,0,1.92504
ENSG00000200924,14.1545,0,0,0,0,0,11.3089,0,21.9526,0,11.3225,0,0,10.195,0,0,0,0,0,0,0,0,13.8283,0,0,0,0,19.6234,0
ENSG00000259133,2.53957,0,17.73,1.13686,17.1387,0,4.65478,0,1.40007,0,6.52364,0,8.06175,3.32208,9.42621,15.2655,0,0,0,0,6.5971,0,2.12193,1.12152,0,0,0,5.36367,0
ENSG00000103942,7.35033,0.777926,3.40845,1.56523,5.96575,0.390202,4.50778,0.509552,6.76806,0.796779,6.80427,0.564671,5.81097,6.25738,5.00676,3.0731,0,9.59918,0.565568,2.16512,6.83517,4.09153,3.02803,2.21679,0,4.27149,1.73825,7.49318,0.870639
ENSG00000142599,6.43129,2.35965,7.1964,1.05516,4.8904,2.6851,4.7028,6.39664,5.20075,0.685495,7.00135,0,1.21835,7.04556,3.03147,1.76006,0,4.24235,0.430138,3.71241,1.43411,2.49984,2.55905,3.01868,7.23599,3.1913,2.21317,9.71999,0.523049
ENSG00000128965,11.7748,0,4.5275,1.87989,0,0,5.08424,0,11.5563,0,13.8761,0,0,3.80397,6.09629,0,0,2.29658,9.44513,12.6857,2.27314,2.86806,0.416241,6.29087,0,0,0,7.65197,0
ENSG00000104228,4.50291,3.76781,5.77221,0.426475,4.09527,3.22471,1.23384,0,5.03803,1.76765,6.13532,0.912703,5.20401,5.57662,1.31818,5.50282,8.89199,6.0339,5.87791,0.633393,1.53802,0.425427,2.69981,0,15.2077,0,0,5.02607,1.85959
ENSG00000154124,9.33211,0.48804,3.70989,3.28483,2.65866,0.705772,4.2225,0,6.56153,0.846499,6.71744,3.6534,2.90444,7.35251,3.74831,2.4311,0,8.02451,1.8668,0,0.628834,0.755498,4.58354,6.29858,3.58325,3.42377,3.73776,7.38119,3.77368
ENSG00000232271,6.11562,0,10.712,10.1544,3.89441,0,7.28607,0,7.89911,0,8.32809,0,0,11.6211,3.14768,0,0,0,0,0,17.4485,0,0,7.66036,0,0,0,8.43875,0
ENSG00000175643,6.34057,10.6583,3.93435,0,5.03961,9.57254,0,0,3.58731,2.38573,9.41937,3.66186,0,4.39512,1.84434,0,0,0.481211,0,0,5.8341,3.69819,0,0,0,0,4.51111,25.2891,2.07287
ENSG00000185753,1.68691,0.892281,8.30832,1.01681,8.59374,1.12168,0,0,2.53871,1.36098,2.57762,0.231455,9.3282,2.75024,2.06088,12.3271,8.44819,0,0,6.80436,0.19014,4.93382,1.61085,6.01857,6.46981,3.21429,4.77605,3.49631,2.0051
ENSG00000053108,10.0344,0,4.59696,2.39947,0.785561,0,12.3565,0,9.73414,0,9.07258,0.14836,0.693729,7.36596,8.63057,2.28359,1.89532,5.19381,4.14615,12.1569,2.43755,0.921468,0.936719,1.21133,0,0,0.343685,4.9012,0.5336
ENSG00000182583,0,1.12614,0,0,0,0.927311,0,46.1024,0,0,0,13.163,0,0,0,0,18.6539,3.58398,14.0698,1.85596,0,3.29948,0,0,0,0,0,0,0
ENSG00000182872,2.08201,3.43097,0.415814,12.9521,0.248824,3.23433,0.787017,4.23299,2.45372,5.53769,1.97297,7.7068,0,0.610502,2.68048,1.27169,0.99514,11.9405,4.77103,11.8438,0,7.1606,0,2.67477,12.0639,0,0,0.995454,0.773545
ENSG00000103061,0.980324,0.367031,0,7.61639,0,0,1.22512,17.3153,1.26341,2.09172,0.684039,9.51484,0,0.257706,0,0,0.724375,7.72814,3.71736,18.2414,0,6.97538,0,7.28465,8.42143,0,0,0,8.45391
ENSG00000078177,3.06804,13.5297,3.10838,6.35567,3.16819,15.4183,1.70078,0,3.85865,3.67255,2.36982,2.87477,5.47827,3.4841,2.16675,3.56713,0,0.336396,1.29366,0,5.17386,1.75429,3.96699,2.55667,0,6.35075,1.07278,4.49669,2.04769
ENSG00000141664,5.63447,0.169656,4.22831,2.61635,2.2691,0.177515,9.59721,0,7.4659,0.124261,4.91515,7.1452,0.41586,9.43565,6.53465,0.468103,0,2.28584,0,5.96698,7.48956,4.86494,4.86956,1.57203,0,0,4.96142,6.94301,2.77595
ENSG00000135372,5.84513,2.21416,0.381939,4.54403,0,1.47971,3.44898,0.999226,5.72724,6.87424,2.3992,15.5519,0,7.18562,0,0,0.518372,10.3012,0,6.84802,1.28385,4.01317,4.6202,4.82536,0,1.51277,1.36348,5.26978,5.72293
ENSG00000008382,2.61548,0,0.864378,18.8815,2.77064,1.02313,3.19595,32.0151,1.11055,5.08974,2.90003,2.14537,0,0.657659,0,0,0,0,1.0349,0,0,2.51135,3.80063,4.4193,0,0,2.59124,1.44105,13.907
ENSG00000133069,9.50514,0,3.49035,0,1.37757,0,3.77118,0,9.36033,0.512415,17.7117,0,0.397349,11.5307,7.09911,1.69681,0,0,0,5.89792,0.84321,2.31714,1.12953,1.04022,5.53401,0,8.14535,9.88728,1.73391
ENSG00000198160,3.11218,3.38034,2.81101,8.83939,3.38428,2.64382,3.25224,0,4.25003,2.52119,2.01531,1.13516,7.15258,3.1491,1.49422,1.18626,14.9895,2.18522,0,1.70183,4.6428,6.27481,1.65671,7.95125,0,0,2.51776,3.50563,7.25241
ENSG00000089053,3.3235,7.7694,1.2517,0.980301,4.593,9.08706,0.445449,0.608158,2.94117,15.4636,1.75361,7.25097,1.70434,3.49423,0,0.577803,7.48204,0.873902,3.37507,12.5871,2.31462,1.41456,1.60763,2.0558,0,0,5.43276,2.42646,2.21407
ENSG00000008256,0.842477,6.12104,0.33146,18.782,0.166611,5.13749,3.73789,2.19021,1.49133,2.23356,1.27143,4.60998,0.464726,0.607658,0,0,5.81275,0.589982,11.7746,1.92644,0.932641,2.21494,0.925167,18.0518,0,0,1.33608,1.14104,10.4455
ENSG00000127252,5.92977,0,2.17379,1.16806,3.75261,0,0,0,5.21174,0,2.46753,17.6908,2.48653,0.768487,0.789146,0,0,30.7275,2.41861,14.9152,1.40415,0,0,0,0,0,0,5.89362,5.36127
ENSG00000269888,0,0,0,0,0,0,0,0,3.84779,0,0,20.1423,0,0,5.20773,0,11.953,14.7699,0,13.5348,0,8.5437,0,0,21.5731,3.59277,0,0,0
ENSG00000158486,13.2779,0.116071,2.51707,0.0963453,1.51361,0.196186,12.6229,0,14.6759,0.164361,9.50204,2.54439,0.54127,5.16009,9.93427,0.578528,0.726552,0,0,2.16271,3.93355,2.0031,2.32167,1.08052,0,0.101251,7.39851,8.80723,1.2233
ENSG00000179241,7.95782,0,5.15049,0.447694,1.76262,0,4.7764,0,6.72268,0.741313,6.79681,1.02636,2.01953,8.9205,4.51678,1.46949,0,10.9507,0,0,1.36339,1.95178,0.64683,0.212648,8.79319,16.9827,2.21692,7.77348,0
ENSG00000121957,4.64629,1.79419,3.2327,2.0138,0.716886,0,10.6167,0,5.78241,0.177971,4.10297,2.75083,0.576809,11.4329,2.43756,1.06862,0,0,3.36008,4.72013,8.87707,3.49446,4.6923,0,0,12.0026,5.75724,8.96047,0
ENSG00000233601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7456,23.328,0,0,20.4791,0,7.65648,0,0,0,0,3.03369
ENSG00000141698,0.533437,11.9846,1.77703,0.666894,0,3.55797,2.08584,0,1.47883,14.3176,1.88077,0.914889,0,0.446595,0,0,4.40367,28.0466,2.33024,8.74336,0,13.6377,0.570512,2.63159,0,0,2.09446,0.624911,0.550973
ENSG00000049246,5.81865,3.40783,4.76348,0.983482,4.49249,0.716138,9.02595,0.831522,5.0664,2.16706,4.68708,0,10.9337,5.31636,3.10959,7.07963,0,3.51604,0,7.06868,5.23909,2.63486,1.57692,0.785412,0,0,6.14386,5.54966,2.37311
ENSG00000144647,8.20933,3.32268,1.47198,0,4.35237,5.55265,0,9.90972,8.06123,8.32623,9.12503,6.0288,0,4.04061,0.587808,0,1.08021,3.89731,4.70255,1.08337,0,0.90762,0.671336,6.90016,0,0,9.92474,3.09879,2.06718
ENSG00000130396,4.6151,2.83764,4.14771,4.06389,2.48267,2.84204,3.96882,3.07237,5.39294,1.20507,4.80618,6.74292,2.73152,5.25697,3.0728,0.884267,1.44039,0.465058,0.747024,3.83289,2.06976,3.70642,2.00363,4.31997,7.85151,5.31227,2.75356,4.69639,6.01151
ENSG00000077235,4.57465,1.17776,1.89149,16.4355,1.30564,0.707136,3.79229,12.2318,1.40942,5.19931,4.51069,2.86877,0.36813,2.38648,0.247344,0,2.04396,2.20744,4.23358,0.459667,1.17125,4.21495,3.50915,6.80267,3.63958,0,3.41468,3.75125,8.78863
ENSG00000104853,4.34462,0.22721,1.23703,1.81343,0.160385,0.588009,5.3769,9.30159,2.47066,3.94022,3.98287,1.77687,0,3.84104,1.923,0,14.582,16.1568,1.11521,3.1918,0,2.43125,3.32111,4.55112,0,1.65285,3.26746,4.20372,7.89458
ENSG00000136379,2.37695,15.32,0.467082,9.83012,2.31225,27.6859,0,0,2.71192,6.8494,0.843016,9.14495,4.40782,1.00844,0.712168,3.06798,0,0,0,0,0,4.21448,0,8.56269,0,0,0,1.28445,2.55739
ENSG00000223547,2.55179,2.81627,1.41912,9.82045,0.691894,1.79449,1.08597,0,3.03817,0.999009,0.836606,4.87456,0,5.45725,1.47713,0.175094,4.10469,4.21232,0,1.42254,2.71508,12.2082,1.07049,26.916,0,1.45361,0.945987,2.28961,8.98758
ENSG00000188493,9.7517,0.785284,3.6506,7.86688,0.783699,3.12646,0.970148,16.4806,3.50164,10.6518,6.94001,6.60119,0.830502,2.39563,0,0,0,6.37185,0,7.54206,0.364766,0,0.507629,2.15084,0,1.71601,0,3.69392,6.7099
ENSG00000277491,0,1.86893,0,0,0,0,0,0,0,1.7339,0,0,0,0,0,0,0,75.3899,0,24.4063,0,0,0,0,0,0,0,0,0
ENSG00000108691,0,0.92035,0,0,0,0,0,0,0,0,0,5.23173,0,0,0,0,0,42.0042,0,1.26761,0,5.63926,0,1.77104,46.5737,0,0,0,0
ENSG00000175792,4.31365,4.62283,2.50322,2.37751,3.9497,5.37848,2.18933,17.9252,6.89098,15.9811,4.16283,5.00986,2.13376,2.79686,1.1834,2.38809,4.28517,0.499507,0,3.38436,0.263206,2.69157,1.3736,1.48363,0,0,1.68686,3.33817,0.596888
ENSG00000169733,13.3684,0.543852,1.95252,1.90384,0,0,3.59119,0,6.49525,1.18461,13.3443,2.71413,0,8.08542,1.83786,0,2.17308,7.94862,1.73738,3.35326,0,2.85853,10.5579,6.23471,1.11805,0.230532,0.176119,5.97586,6.0322
ENSG00000143870,3.21014,0,0.525758,6.06726,1.54161,0.238555,0.260349,3.71006,4.47476,1.63332,1.37862,7.86871,0.734106,1.61165,0,1.1871,0.682674,2.56429,0.473984,16.1197,0.260166,2.32499,0.911484,11.1132,20.7229,0,0,0.991994,12.8576
ENSG00000172466,4.74786,4.27235,1.38957,14.0106,0.804737,3.56295,5.84469,0,7.68088,5.11375,2.94149,1.88753,0,3.98674,2.58084,0,0,6.62562,4.19464,0,2.1768,6.89184,3.50847,5.69177,0,0,0,2.384,13.2173
ENSG00000183671,9.53726,0,2.06506,0,6.85182,0,8.58974,0,5.67236,0,6.2088,0,10.0003,6.83802,0,15.3241,4.64884,6.25402,0,0,5.38654,5.60737,0,0,0,0.314399,1.15291,9.09913,0
ENSG00000213654,0,3.89421,0,0.572831,0,2.22378,0,52.8718,0,5.9452,0,1.40105,0,0,0,0,24.4718,0,3.24063,0,0,0,0,6.74088,0,0,0,0,2.25362
ENSG00000164252,8.93778,4.46912,3.76563,3.73965,2.50333,6.40551,3.00162,0,15.419,1.99757,4.87706,3.87677,0.596034,4.76406,2.06383,0.336576,0,6.59689,2.344,4.37494,4.41966,2.81657,0.246684,3.91144,0,0,2.2371,7.0669,2.86213
ENSG00000198276,4.7567,2.95642,3.74866,0,5.40975,4.10411,3.53214,6.34532,2.76648,4.28732,4.23985,4.1732,2.38013,3.62763,0.550494,0.533934,16.8875,0,0.721491,0,1.3146,24.0042,0.95387,0,0,0,3.74128,1.48377,1.12854
ENSG00000152433,1.11017,0.89649,2.33086,5.5066,0,2.36979,2.03483,0,1.58411,1.92483,0.226366,1.84803,0,1.63659,6.36037,0,13.4776,28.0165,0,0,4.8995,5.47185,1.87703,1.53112,13.9855,0,0,2.44587,4.12201
ENSG00000176896,2.40533,0.244594,4.0924,0,3.65045,0.414121,2.73505,41.6743,1.81019,0,1.67636,11.0773,1.90519,3.34889,2.06335,2.92495,0.157413,0,1.75663,10.9977,0.957067,0,0.982555,1.23034,0,0,2.96692,2.0697,2.55597
ENSG00000144711,9.42076,1.36781,4.72189,3.45015,1.74356,1.05601,10.2291,0,5.89834,2.10676,8.00565,0,1.05593,8.96982,4.99996,0.291942,0,4.80741,0,7.31611,1.765,2.3311,5.42024,0.239231,0.209302,3.41799,4.63888,7.06498,3.16918
ENSG00000196428,4.59984,1.03319,5.21016,1.9556,11.1829,1.40046,6.05963,7.30589,3.12451,0.152496,2.9053,2.15624,4.001,7.03459,2.5599,1.31703,0.289144,0,0.696185,2.70712,6.97292,1.90543,6.12275,1.83949,0.678512,6.43302,5.50926,6.82794,1.73913
ENSG00000110107,6.35894,2.23555,2.64274,3.37891,0.471061,2.65333,5.1195,17.6665,4.77032,3.15748,2.61178,9.33768,0,1.94451,3.06494,0,1.83384,4.44337,8.38711,2.75737,0,5.19404,1.10884,1.14754,1.87819,0,3.13137,6.65978,1.76953
ENSG00000173334,0.183003,6.73615,0,10.8894,0,6.38339,0,0.843876,0,6.00357,0,5.98759,0,0.325651,0,0,0,32.4096,15.6297,0.247858,0.694184,8.52187,0,4.14147,0,0,0,0.190282,4.54373
ENSG00000175879,12.5853,1.21669,12.7707,0,7.31248,0,0,0,9.15804,0.645019,9.23845,0,10.0693,5.34536,5.75474,13.4915,0.407171,0,0,0,2.77841,2.99352,0,0.967828,0,0,1.65708,7.41264,0
ENSG00000125611,1.81309,3.67119,0.553107,0.484337,0.858098,4.77761,1.89357,0,0.898266,16.1049,1.71891,0.4784,0.856131,0.955958,1.15345,0,9.266,7.22975,2.91461,2.95173,0,2.85862,0,0,37.3612,0,0.778666,1.64083,2.66766
ENSG00000232177,0,0,2.3276,0,0,0,0,51.5187,0,3.20356,0,0,0,0,0,0,2.69636,0,36.9444,0,0,4.9559,0,2.26204,0,0,0,0,0
ENSG00000159256,1.46355,6.67461,0.348493,4.88918,0,4.93998,0,0,1.0195,0.820355,0.468154,10.82,0,1.93267,2.21702,0,1.32355,3.02405,0.496376,20.4726,0.614774,14.6669,2.72222,12.0172,0,9.03799,0,0.389106,3.57313
ENSG00000174891,5.52118,7.35841,0.722344,0.222374,2.73579,5.73567,1.39104,0,7.1869,8.08606,2.05194,6.57969,0.811513,2.50806,3.56962,0,3.87816,2.23988,10.4292,4.35496,4.17018,1.86335,0,2.16449,12.5266,0,0.877978,3.0006,3.9847
ENSG00000165730,11.6568,0,11.1795,0,10.4506,0,1.29671,0,12.8375,1.37828,7.55092,0,3.98608,7.84124,13.0051,0,0,0,0,0,5.68158,0,0.458345,0,0,0,9.95866,6.71236,0
ENSG00000115760,6.05093,0.964288,3.78442,6.3562,0.771681,1.1592,5.67892,0.562943,4.8334,1.05249,4.8046,3.6641,2.10871,8.50127,6.74069,0.863308,8.7207,0.253346,4.33723,0,3.1536,1.92139,3.03186,0.337802,10.1592,3.00639,2.09706,4.17988,4.9602
ENSG00000122376,0,13.4436,0,12.3928,4.95777,8.51667,0.721525,18.4041,1.57467,3.13806,0.203999,2.61423,0.905486,1.42194,0.369701,0,2.42641,0,3.33258,2.8794,3.2117,6.10092,1.68894,8.23865,0,0,0.224653,1.87164,5.4764
ENSG00000214107,0,1.39244,0,0.423795,0,1.56155,0,9.1207,0,0.602858,0,0.558133,0,0,0,0,30.9882,1.92031,0,8.47634,0.416823,2.30593,0,0,46.3488,0,0,0,0
ENSG00000255440,0,0,0,0,0,0,0,0,0,2.38839,0,0,0,0,0,0,63.3999,0,0,0,0,0,0,9.83758,0,0,0,0,28.5086
ENSG00000120029,6.36874,2.73383,2.74148,11.9374,2.14722,3.06192,1.0946,1.62886,2.52051,3.92949,3.30565,4.31445,3.93644,2.16284,2.87617,4.36268,1.66524,0.746741,8.04073,6.67822,1.53875,5.54753,1.42724,9.44316,0,2.74041,2.30867,1.52048,3.37989
ENSG00000104643,4.43303,2.21107,1.76681,1.04259,2.96766,3.13521,4.51136,10.5108,6.11977,1.61794,5.70095,3.98307,3.36059,2.38337,3.48928,1.50091,6.28512,6.48238,0,0,0.717807,5.20873,2.36172,0.833021,0,11.6386,2.76795,6.32009,2.84749
ENSG00000143740,2.89486,2.45838,2.82039,9.11925,0.225497,2.14524,6.39316,1.40255,3.21282,11.0044,2.93715,5.04084,0,5.73422,9.05688,0.129183,0,13.055,2.04103,0.467616,0.24946,2.00107,5.3613,5.80035,0,0.677057,2.63797,4.06857,3.26383
ENSG00000203326,3.18264,2.9858,5.48123,0.105463,1.36324,2.73961,14.8533,0,5.2045,1.52059,2.47831,0.694466,0,11.5705,5.37373,0,0,0.410674,1.96535,4.58875,5.76207,1.68325,5.34828,5.61815,0,1.2511,10.7125,9.03093,0.278819
ENSG00000197622,14.9666,0.458701,4.36189,3.75307,1.8965,1.51985,5.83521,0,14.0352,3.08024,15.057,3.72498,1.51352,4.27894,0,0,0,0.282407,0,7.73284,2.80506,1.80862,1.95432,3.72033,0,1.78883,0.894801,3.95199,4.81334
ENSG00000025156,2.22053,3.82204,0.427488,1.45991,0.620765,11.4052,0,0,2.20049,5.14625,0,5.1395,3.72681,2.65984,0,2.37373,2.6513,18.2355,0,0,0,1.7924,0,10.8847,0,0,1.76347,1.26277,26.5971
ENSG00000272888,3.81144,7.36886,4.83867,1.0827,4.2689,4.68886,0.910356,0,3.49672,0.864379,3.87101,4.22216,10.2177,2.58102,5.86509,10.7999,0,2.12446,2.78412,5.97979,5.67433,2.55282,0,5.38208,0,4.27749,1.43836,2.1284,3.17529
ENSG00000013374,2.89588,7.26262,2.31968,0,3.71977,11.0676,2.06527,0,3.17437,5.24928,3.62501,8.19778,1.57321,3.3205,1.32981,1.54235,17.6677,0,0.587836,6.46182,1.07691,1.98587,3.2238,2.10221,0,6.8501,0,3.77129,3.35122
ENSG00000175768,0.351682,5.24168,0.338111,8.01477,0,4.37226,0.566465,0,0.261869,8.02737,0.205813,9.56837,0,1.19744,0.253159,0,4.203,11.7057,9.01977,6.83178,0,6.97751,0.320561,6.6539,11.6044,0,0,0.66624,8.04914
ENSG00000133597,4.71929,8.56494,3.35723,0,0.5758,3.38243,4.83814,0,5.41773,33.851,3.44601,0,0,2.57732,2.4385,0,0,1.17632,0,13.3794,0.366269,2.23407,0.74854,1.10468,0,0,8.7395,3.51392,0
ENSG00000269118,0,0,0,0,0,0,8.27488,0,0,0,0,1.18295,0,0,0,0,6.16018,10.8747,0,12.6963,0,2.68805,34.1593,4.30971,0,0,24.1432,0,0
ENSG00000139517,1.37225,3.19976,1.41461,11.8207,0.223079,2.20497,2.50751,0,1.7768,4.50784,2.64329,8.61518,0.381417,3.95247,0,0,0,1.25131,16.6131,3.42571,0.514394,0,7.052,12.5993,0,7.58714,0.970956,1.645,8.21737
ENSG00000264699,2.11396,0,6.67582,0,0,0,0,0,0,0,1.16312,0,0,0,0,0,92.3034,0,0,0,0,0,0,0,0,0,0,2.24892,0
ENSG00000100813,2.60244,0.642043,1.2172,7.53596,0.212443,0.299155,1.75018,1.7249,2.82819,2.03825,2.72306,6.19614,0,2.97951,3.16955,0,18.3034,1.31,2.48286,9.06811,0.37838,3.38908,0.666767,8.57614,12.2764,0.312977,2.0548,2.54252,7.22817
ENSG00000243477,0.638954,0,0.950242,10.7132,0,0,5.49785,29.8673,1.20774,1.74381,0.52734,1.0502,0,1.31974,0,0,0,13.6088,10.4992,0,0,10.514,0,12.8603,0,0,0,0.839688,2.67345
ENSG00000105784,10.3888,0,1.40603,0.257696,2.91741,0,10.5938,0,9.63134,0,7.70438,2.24841,1.19021,9.40051,8.73547,0,0,0,0,0,3.3282,2.2493,7.55602,2.00198,0,1.72148,16.7501,6.47798,0
ENSG00000100852,1.16096,14.0511,1.16695,7.20412,2.98029,13.587,2.75225,0,2.86523,3.01367,1.33524,7.07452,2.69829,2.59904,2.71975,0,0.128566,2.8867,2.48316,9.10304,1.28144,4.15616,0,8.56406,0,0,0.168799,1.0727,9.5092
ENSG00000162419,6.59261,0.990456,1.7287,4.89755,0,0.930429,5.2456,1.66052,4.93223,0.603845,2.84033,6.21802,0.530395,8.26573,3.38497,0,19.9896,4.44538,6.62081,4.6194,0.216013,8.48229,0,2.72278,0,0,2.61362,3.62669,2.47109
ENSG00000188375,1.15731,0,0.947079,1.00476,0,0,0.808091,0,0.972237,1.60431,0.764119,7.46695,1.08036,0.971333,0,0,4.36252,1.67681,11.3683,3.52847,0,8.01831,0,1.062,50.0321,0,0,0.931158,6.87805
ENSG00000104164,0.196679,10.2768,0.293912,13.3299,0.265169,8.31948,0.668743,0,0.107757,3.65936,0,12.9649,0,0.405058,0,0,2.16373,9.783,2.54222,3.83252,0.60241,9.86457,0.240072,16.0614,0,0,0,0.20228,8.8692
ENSG00000228399,0,0,0,0,0,0,0,21.0885,0,0,0,9.61193,0,0,0,0,14.4039,7.57873,17.0012,11.1453,0,11.9135,0,0,11.9985,0,0,0,0
ENSG00000101294,2.00384,2.35788,0.785449,7.55558,0.909616,1.64217,1.7866,8.15622,2.07733,4.93464,2.81532,6.99341,0,2.20099,0.212178,0.811386,9.32118,4.19465,2.61531,6.24707,1.62503,3.98039,1.97802,2.94105,17.9023,0.445504,1.52477,2.75586,3.9693
ENSG00000156500,0.355793,6.00072,0.209039,4.63341,0,6.29556,1.40088,7.65966,0.261534,3.40935,0,0,0.968731,0,0,0,3.28308,13.3115,5.54654,26.4976,0,8.88455,0,9.38305,0,0,0,0.701355,5.96888
ENSG00000149196,5.38071,16.5364,5.78493,0.931332,4.73325,17.6486,0,0,4.03389,14.4741,2.09111,0,4.70359,0.243845,5.90559,5.66968,0,1.65789,0.568199,0,0,2.83137,1.98045,1.26878,2.37594,0,1.6714,1.38098,2.95565
ENSG00000130725,1.52707,2.24609,0,2.94157,0.739895,1.10678,0,3.95049,0,5.32528,1.26032,4.47421,0,0.700914,0,0.46424,40.4293,2.00051,3.28134,14.2584,0,1.48783,0,6.08987,6.01251,0,0,1.21842,5.33972
ENSG00000088970,2.59541,4.21236,6.43309,2.59323,1.84603,0.254986,10.5942,0.814334,4.37012,2.96358,2.2713,0.326176,0.6978,5.84136,4.57093,0,13.0148,4.01655,0.475118,0,4.7601,4.62146,2.33311,3.90923,0,10.9686,2.84986,5.72105,1.84557
ENSG00000176399,17.4367,0,3.71957,0,8.06252,0,2.55627,0,8.07984,0,8.81577,0,17.094,8.1003,3.03142,15.2219,0,0,0,0,3.31591,0,0.46146,0.564393,0,0,3.61801,4.90144,0
ENSG00000232533,0,0,0,2.69253,0,0,0,0,0,6.6731,0,0,2.08266,0,0,0,0,0,0,0,0,71.9358,0,0,0,0,0,0,21.6648
ENSG00000105699,6.09281,0.532799,2.69358,1.19668,2.25658,1.07839,3.75913,0,1.98865,3.95443,3.22484,8.29123,1.49525,1.34235,1.4869,1.00701,30.3561,5.42981,6.72661,10.392,0,1.97227,0.454003,4.41419,0,0,1.02712,1.77765,2.14929
ENSG00000066117,4.42329,1.90397,3.80826,2.0235,0.979735,0.829955,3.9775,0.971284,2.28673,1.71688,1.94325,3.03452,0.889361,8.68326,2.31706,0.707149,0.256519,0.437116,3.78467,6.86227,1.48612,5.3631,2.77475,0.451696,23.999,0,7.92559,8.41914,2.86357
ENSG00000258590,0,0,0,9.56209,0,1.45859,0.945456,23.259,0,0.873389,0,4.6852,0,0,0,0,12.1873,9.70514,2.15558,24.1124,0,1.84618,0,6.08587,0,0,0,0,8.24543
ENSG00000198521,1.52885,4.05758,0.543103,1.20161,0.432615,2.90054,0,15.1691,1.94352,0.588191,0.693706,8.12046,0,0.675148,0.479975,0,7.33076,0.396187,4.53574,0,2.09712,3.14975,0.972424,4.97521,38.7328,0,0,1.05452,3.56518
ENSG00000271109,3.59747,0,8.23092,0,9.11746,0.829923,0,0,3.13841,4.7328,9.04419,0,0,6.32542,0,1.83551,0,0,0,0,0.974732,0,0,5.86599,47.8999,0,1.61686,1.94821,0
ENSG00000077150,5.716,0.67259,3.29726,2.13164,2.81987,0.18701,3.58754,8.17698,3.51959,3.93306,9.04477,3.63173,2.24573,3.42023,8.10593,1.84398,12.3771,2.63513,3.5074,6.48769,0.384371,3.40899,2.98717,2.48674,0.275344,0,4.72117,2.37059,1.19271
ENSG00000124356,6.97684,3.65658,7.46241,4.0206,3.21805,5.01085,3.70783,1.23125,4.84401,2.51125,4.1968,8.74728,4.30193,6.34351,2.52858,4.85854,2.856,4.28247,1.51505,3.74267,1.65254,1.29758,1.57814,3.17892,0,0,1.37059,5.59156,4.49411
ENSG00000118007,5.47173,1.32788,5.11337,1.2279,3.37935,0.623447,5.91498,4.67316,3.63932,0.875325,4.60292,2.9032,3.61214,6.22386,3.38623,5.84042,0,3.01196,0.337834,0.98635,7.71978,1.75535,4.14883,4.75951,0,6.24591,7.18352,7.4012,2.8224
ENSG00000223820,10.8505,0,7.97193,0,3.49489,0,9.71947,0,10.7859,0,9.50456,0,3.12016,9.61935,10.9195,1.405,1.1916,0,0,5.155,6.60843,0,5.1435,0,0,0,4.69796,5.08856,0
ENSG00000198951,8.95932,0.468544,0.914251,15.2701,1.13148,0.565673,5.80036,0,4.25846,0.75499,9.86942,0.296537,0.392169,1.61028,1.24462,0,2.39962,9.40555,1.00132,20.6305,0.597937,5.2681,3.71934,0.403863,0,0,2.82859,2.6912,4.80281
ENSG00000117543,1.54944,14.9241,2.20384,0,0,32.7987,4.48166,0,2.71866,19.8123,3.57412,0,0.629168,1.534,0.962892,7.4673,0,0,0,0,0.746113,0,0.471969,0,0,0,5.93606,5.56739,0
